,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
26075,,Libya,26.3351,17.228331,2020-04-30,61,3,18,40,Eastern Mediterranean
26076,,West Bank and Gaza,31.9522,35.2332,2020-04-30,344,2,76,266,Eastern Mediterranean
26077,,Guinea-Bissau,11.8037,-15.1804,2020-04-30,205,1,19,185,Africa
26078,,Mali,17.570692,-3.996166000000001,2020-04-30,490,26,135,329,Africa
26079,,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-30,15,0,6,9,Americas
26080,Northwest Territories,Canada,64.8255,-124.8457,2020-04-30,5,0,0,5,Americas
26081,Yukon,Canada,64.2823,-135.0,2020-04-30,11,0,0,11,Americas
26082,,Kosovo,42.602636,20.902977,2020-04-30,806,22,271,513,Europe
26083,,Burma,21.9162,95.956,2020-04-30,151,6,27,118,South-East Asia
26084,Anguilla,United Kingdom,18.2206,-63.0686,2020-04-30,3,0,3,0,Europe
26085,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-30,6,1,3,2,Europe
26086,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-30,12,1,5,6,Europe
26087,,Botswana,-22.3285,24.6849,2020-04-30,23,1,5,17,Africa
26088,,Burundi,-3.3731,29.9189,2020-04-30,11,1,4,6,Africa
26089,,Sierra Leone,8.460555000000001,-11.779889,2020-04-30,124,7,21,96,Africa
26090,,Malawi,-13.2543,34.3015,2020-04-30,37,3,7,27,Africa
26091,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-30,13,0,11,2,Europe
26092,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-30,1,0,0,1,Europe
26093,,South Sudan,6.877000000000002,31.307,2020-04-30,35,0,0,35,Africa
26094,,Western Sahara,24.2155,-12.8858,2020-04-30,6,0,5,1,Africa
26095,,Sao Tome and Principe,0.1864,6.6131,2020-04-30,14,0,4,10,Africa
26096,,Yemen,15.552727,48.516388,2020-04-30,6,2,1,3,Eastern Mediterranean
26097,,Comoros,-11.6455,43.3333,2020-04-30,1,0,0,1,Africa
26098,,Tajikistan,38.861,71.2761,2020-04-30,15,0,0,15,Europe
26099,,Lesotho,-29.61,28.2336,2020-04-30,0,0,0,0,Africa
26100,,Afghanistan,33.93911,67.709953,2020-05-01,2335,68,310,1957,Eastern Mediterranean
26101,,Albania,41.1533,20.1683,2020-05-01,782,31,488,263,Europe
26102,,Algeria,28.0339,1.6596,2020-05-01,4154,453,1821,1880,Africa
26103,,Andorra,42.5063,1.5218,2020-05-01,745,43,468,234,Europe
26104,,Angola,-11.2027,17.8739,2020-05-01,30,2,11,17,Africa
26105,,Antigua and Barbuda,17.0608,-61.7964,2020-05-01,25,3,15,7,Americas
26106,,Argentina,-38.4161,-63.6167,2020-05-01,4532,225,1292,3015,Americas
26107,,Armenia,40.0691,45.0382,2020-05-01,2148,33,977,1138,Europe
26108,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-01,106,3,103,0,Western Pacific
26109,New South Wales,Australia,-33.8688,151.2093,2020-05-01,3030,41,2293,696,Western Pacific
26110,Northern Territory,Australia,-12.4634,130.8456,2020-05-01,27,0,24,3,Western Pacific
26111,Queensland,Australia,-27.4698,153.0251,2020-05-01,1034,6,965,63,Western Pacific
26112,South Australia,Australia,-34.9285,138.6007,2020-05-01,438,4,422,12,Western Pacific
26113,Tasmania,Australia,-42.8821,147.3272,2020-05-01,221,13,157,51,Western Pacific
26114,Victoria,Australia,-37.8136,144.9631,2020-05-01,1371,18,1300,53,Western Pacific
26115,Western Australia,Australia,-31.9505,115.8605,2020-05-01,551,8,511,32,Western Pacific
26116,,Austria,47.5162,14.5501,2020-05-01,15531,589,13110,1832,Europe
26117,,Azerbaijan,40.1431,47.5769,2020-05-01,1854,25,1365,464,Europe
26118,,Bahamas,25.025885,-78.035889,2020-05-01,81,11,24,46,Americas
26119,,Bahrain,26.0275,50.55,2020-05-01,3170,8,1555,1607,Eastern Mediterranean
26120,,Bangladesh,23.685,90.3563,2020-05-01,8238,170,174,7894,South-East Asia
26121,,Barbados,13.1939,-59.5432,2020-05-01,81,7,39,35,Americas
26122,,Belarus,53.7098,27.9534,2020-05-01,14917,93,2918,11906,Europe
26123,,Belgium,50.8333,4.469936,2020-05-01,49032,7703,11892,29437,Europe
26124,,Benin,9.3077,2.3158,2020-05-01,90,2,42,46,Africa
26125,,Bhutan,27.5142,90.4336,2020-05-01,7,0,5,2,South-East Asia
26126,,Bolivia,-16.2902,-63.5887,2020-05-01,1229,66,134,1029,Americas
26127,,Bosnia and Herzegovina,43.9159,17.6791,2020-05-01,1781,70,755,956,Europe
26128,,Brazil,-14.235,-51.9253,2020-05-01,92202,6412,38039,47751,Americas
26129,,Brunei,4.5353,114.7277,2020-05-01,138,1,124,13,Western Pacific
26130,,Bulgaria,42.7339,25.4858,2020-05-01,1555,68,276,1211,Europe
26131,,Burkina Faso,12.2383,-1.5616,2020-05-01,649,44,517,88,Africa
26132,,Cabo Verde,16.5388,-23.0418,2020-05-01,122,1,18,103,Africa
26133,,Cambodia,11.55,104.9167,2020-05-01,122,0,120,2,Western Pacific
26134,,Cameroon,3.848,11.5021,2020-05-01,1832,61,934,837,Africa
26135,Alberta,Canada,53.9333,-116.5765,2020-05-01,5573,92,0,5481,Americas
26136,British Columbia,Canada,53.7267,-127.6476,2020-05-01,2145,112,0,2033,Americas
26137,Manitoba,Canada,53.7609,-98.8139,2020-05-01,281,6,0,275,Americas
26138,New Brunswick,Canada,46.5653,-66.4619,2020-05-01,118,0,0,118,Americas
26139,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-01,259,3,0,256,Americas
26140,Nova Scotia,Canada,44.682,-63.7443,2020-05-01,959,29,0,930,Americas
26141,Ontario,Canada,51.2538,-85.3232,2020-05-01,17880,1265,0,16615,Americas
26142,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-01,27,0,0,27,Americas
26143,Quebec,Canada,52.9399,-73.5491,2020-05-01,28656,2022,0,26634,Americas
26144,Saskatchewan,Canada,52.9399,-106.4509,2020-05-01,415,7,0,408,Americas
26145,,Central African Republic,6.6111,20.9394,2020-05-01,72,0,10,62,Africa
